_id,label,table1.id,table2.id,table1.Song_Name,table2.Song_Name,table1.Artist_Name,table2.Artist_Name,table1.Album_Name,table2.Album_Name,table1.Genre,table2.Genre,table1.Price,table2.Price,table1.CopyRight,table2.CopyRight,table1.Time,table2.Time,table1.Released,table2.Released
179,0,282,52990,"VHS Outro ( Interlude ) X Ambassadors VHS Alternative , Music , Rock , Adult Alternative $ 1.29 1:25",Moving Day ( Interlude ) X Ambassadors,,,,VHS [ Explicit ],,Alternative Rock,,$ 1.29,2015 KIDinaKORNER/Interscope Records,( C ) 2015 KIDinaKORNER/Interscope Records,,0:19,30-Jun-15,"June 30 , 2015"
180,0,261,53008,VHS Outro ( Interlude ) VHS 1:25 30-Jun-15,Y2K Time Capsule ( Interlude ) Alternative Rock $ 1.29,X Ambassadors,X Ambassadors,,VHS [ Explicit ],"Alternative , Music , Rock , Adult Alternative",,$ 1.29,,2015 KIDinaKORNER/Interscope Records,( C ) 2015 KIDinaKORNER/Interscope Records,,0:32,,"June 30 , 2015"
181,1,1735,10926,"The Back Roads and the Back Row Cole Swindell Country , Music , Contemporary Country 3:41",The Back Roads & The Back Row Cole Swindell 3:44,,,Cole Swindell,Cole Swindell,,Country,$ 1.29,$ 1.29,2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.,"( C ) 2011 UMG Recordings , Inc.",,,18-Feb-14,"February 18 , 2014"
182,1,1595,52925,Fake ( Demo ) Us and Them ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 5:05,"Fake [ Demo ] Us And Them ( Deluxe ) [ Explicit ] Rock $ 1.29 October 4 , 2005",Shinedown,Shinedown,,,"Rock , Music , Metal , Hard Rock , Alternative",,$ 1.29,,,2015 Real Sounds,,5:05,4-Oct-05,
183,0,5130,37223,"Money to Blow Birdman , Lil Wayne & Drake Pricele $ $ Hip-Hop/Rap , Music , Dirty South ‰ ãÑ 2009 Cash Money Records Inc. 4:18 23-Nov-09",Been About Money ( Album Version ( Edited ) ) Rap & Hip-Hop $ 0.99 ( C ) 2009 Cash Money Records Inc.,,Birdman,,Pricele $ $ ( Edited Version ),,,$ 1.29,,,,,4:12,,"November 23 , 2009"
184,0,3564,19787,Club Ca n't Handle Me ( Ridney Remix ) Flo Rida $ 1.29 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 17-Aug-10,"Good Feeling ( Hook N Sling Remix ) Good Feeling ( Remixes ) Dance & Electronic ( C ) 2009 MPL Tours Inc. under exclusive license to StarCon LLC d/b/a Hear MusicTM November 15 , 2011",,Flo Rida,Club Ca n't Handle Me ( feat . David Guetta ) [ From `` Step Up 3D '' ] { The Remixes } - EP,,"Dance , Music",,,$ 1.29,,,6:10,6:15,,
185,1,6724,17069,"White Horse Taylor Swift Fearless Country , Music , Rock , Honky Tonk , Pop , Adult Contemporary , Contemporary Country $ 1.29 ‰ ãÑ 2008 Big Machine Records , LLC 3:54 11-Nov-08",White Horse Taylor Swift Fearless,,,,,,"Country , Country Rock , Rock",,$ 1.29,,"( C ) 2008 Big Machine Records , LLC",,3:54,,"November 11 , 2008"
186,0,1338,42035,Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ] Zedd Beautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP 10-Jul-15,"Spectrum ( Deniz Koyu Remix ) [ feat . Matthew Koma ] Zedd Spectrum EP Dance & Electronic $ 1.29 ( C ) 2012 Interscope Records July 31 , 2012",,,,,"Dance , Music",,$ 1.29,,2015 Interscope Records,,4:15,6:35,,
187,0,3449,34332,"Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99","Rise Above ( feat . Pharrell , Tuki Carter & Amber Rose ) [ Explicit ] O.N.I.F.C. [ Explicit ] Rap & Hip-Hop 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:31",,Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),,,,,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,5:20,,4-Dec-12,"December 4 , 2012"
188,1,5542,10251,"Over When It 's Over Eric Church Country , Music , Rock , Contemporary Country , Urban Cowboy $ 1.29 2:39",Over When It 's Over Chief 2:39,,Eric Church,Chief,,,Country,,$ 1.29,"‰ ãÑ 2011 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",( C ) 2011 EMI Records Nashville,,,22-Jul-11,"July 22 , 2011"
189,0,1203,27999,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta $ 1.29 24-Nov-14,"Goodbye Friend ( feat . The Script ) David Guetta Dance & Electronic $ 1.29 November 24 , 2014",,,Listen ( Deluxe Version ),Listen ( Deluxe ),"Dance , Music , Rock , House , Electronic , French Pop",,,,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",2015 If Moving Your Mine,3:20,3:49,,
190,0,1285,34041,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) David Guetta Nothing But the Beat,"Little Bad Girl ( feat . Taio Cruz & Ludacris ) [ Explicit ] $ 0.99 2015 Real Sounds August 26 , 2011",,David Guetta,,Nothing But the Beat 2.0 [ Explicit ],"Dance , Music , Rock , House , Electronic",Dance & Electronic,$ 1.29,,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",,3:34,3:12,26-Aug-11,
191,1,433,33307,"Nothing Would Be Better Nick Jonas Pop , Music , Pop/Rock , Rock 2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC 10-Nov-14","Nothing Would Be Better Nick Jonas ( Deluxe ) [ Explicit ] November 10 , 2014",Nick Jonas,Nick Jonas,,,,Pop,$ 1.29,$ 1.29,,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",4:34,4:34,,
192,1,251,52967,VHS Outro ( Interlude ) X Ambassadors VHS $ 1.29 1:25 30-Jun-15,"VHS Outro ( Interlude ) [ Clean ] X Ambassadors Alternative Rock $ 1.29 ( C ) 2015 KIDinaKORNER/Interscope Records June 30 , 2015",,,,VHS [ Clean ],"Alternative , Music , Rock , Adult Alternative",,,,2015 KIDinaKORNER/Interscope Records,,,1:26,,
193,0,5030,21803,"First - Return to Tackyland Cold War Kids Alternative , Music , Indie Rock , Rock $ 1.29 ‰ ãÑ 2014 Downtown Records 3:26 11-Sep-15",First 3:20,,Cold War Kids,Hold My Home ( Deluxe Edition ),Hold My Home,,Alternative Rock,,$ 1.29,,( C ) 2014 Downtown Records,,,,"October 21 , 2014"
194,0,4715,31612,Ease My Mind ( feat . Niki and the Dove ) [ GTA Remix ] Skrillex Ease My Mind v Ragga Bomb Remixes - EP $ 1.29 4:41 24-Nov-14,"Scary Monsters And Nice Sprites ( The Juggernaut Remix ) Skrillex More Monsters And Sprites EP Dance & Electronic , Dubstep $ 1.29 3:53 June 7 , 2011",,,,,"Dance , Music",,,,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",2011 Rory Bourke Music Co. ( BMI ),,,,
195,0,3450,7383,Remember You ( feat . The Weeknd ) O.N.I.F.C. ( Deluxe Version ) $ 1.99 5:20 4-Dec-12,"So High ( feat . Ghost Loft ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 4:09 August 19 , 2014",Wiz Khalifa,Wiz Khalifa,,Blacc Hollywood ( Deluxe ) [ Explicit ],"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,,,
196,0,3414,34350,Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 5:20 4-Dec-12,"Initiation ( feat . Lola Monroe ) [ Explicit ] O.N.I.F.C. [ Explicit ] Rap & Hip-Hop $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States December 4 , 2012",,Wiz Khalifa,,,"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",,$ 1.99,,,,,4:29,,
197,0,1263,28025,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 2:51 21-Aug-09,"I 'll Keep Loving you ( feat . Birdy & Jaymes Young ) Listen ( Deluxe ) Dance & Electronic $ 1.29 3:08 November 24 , 2014",David Guetta,David Guetta,One Love ( Deluxe Version ),,"Dance , Music",,,,,2015 If Moving Your Mine,,,,
198,0,313,22286,Epilogue ( feat . George the Poet ) Naughty Boy Hotel Cabana 1:28 6-May-14,Hollywood [ feat . Gabrielle ] ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:05,,Naughty Boy,,Hotel Cabana ( Deluxe Version ) [ Explicit ],"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",Pop,$ 1.29,$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,,,,,"May 6 , 2014"
199,0,5086,40446,"January ( feat . Jamie Woon ) Electronic , Music ‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited 15-Apr-14","Confess To Me [ feat . Jessie Ware ] Disclosure Settle ( Deluxe Edition ) Electronica , Dance & Electronic $ 1.29 4:10",Disclosure,,Settle ( Deluxe Version ),,,,$ 1.29,,,"( C ) 2014 Universal Island Records , a division of Universal Music Operations Limited",5:54,,,"April 15 , 2014"
200,0,1165,27986,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20","Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) David Guetta $ 1.29 2015 If Moving Your Mine 3:12 November 24 , 2014",David Guetta,,,Listen ( Deluxe ),,Dance & Electronic,,,,,,,24-Nov-14,
201,0,1268,31286,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 21-Aug-09,"My Shawty ( Album Version ( Explicit ) ) [ feat . Fiend ] [ Explicit ] $ 0.99 May 20 , 2003",,David Banner,One Love ( Deluxe Version ),Mississippi-The Album ( Explicit Version ),"Dance , Music",Pop,,,,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",2:51,3:54,,
202,0,2022,28244,"If I Am a Stranger ( Live In Amsterdam ) Singer/Songwriter , Music , Rock 2012 PAXAM RECORDS 2-Jul-12",Do I Wait ( Live in Lisbon Bonus Track ) Live After Deaf ( Collection ) 5:08,Ryan Adams,Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],,,"Folk , Rock",$ 0.99,$ 0.99,,2012 PAXAM RECORDS,5:10,,,"July 2 , 2012"
203,0,1577,49518,"Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ] Rock , Music , Alternative , Grunge , Metal , Hard Rock 24-Jun-08","I Own You ( Bonus Track ) Rock ( C ) 2006 Vanguard June 23 , 2008",Shinedown,Shinedown,The Sound of Madness ( Deluxe Edition ),The Sound of Madness [ Deluxe ],,,$ 1.29,$ 1.29,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,,3:47,3:37,,
204,0,1759,27480,"Turn Down for What ( feat . Juicy J , 2 Chainz & French Montana ) [ Remix ] DJ Snake & Lil Jon Hip-Hop/Rap , Music 3:45","Lean On ( Piano Karaoke Accompaniment ) [ Original Key ] [ feat . MÌ ÷ ] Major Lazer , DJ Snake Miscellaneous",,,"Turn Down for What ( feat . Juicy J , 2 Chainz & French Montana ) [ Remix ] - Single",Lean On ( Piano Karaoke Accompaniment ) [ feat . MÌü ],,,$ 1.29,$ 0.69,"2014 Columbia Records , a Division of Sony Music Entertainment",Sing as a star,,3:14,19-May-14,"August 31 , 2015"
205,1,6634,824,"Wildest Dreams Pop , Music , Rock $ 1.29 ‰ ãÑ 2014 Big Machine Records , LLC . 3:40 27-Oct-14","Wildest Dreams Taylor Swift 1989 Pop $ 1.29 ( C ) 2014 Big Machine Records , LLC . 3:40",Taylor Swift,,1989,,,,,,,,,,,"October 27 , 2014"
206,0,1175,34891,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta $ 1.29 3:20,Choose ( Feat . Ne-Yo & Kelly Rowland ; Continuous Mix Version ) David Guetta Dance & Electronic $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,,,Listen ( Deluxe Version ),One Love ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",,,,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",,,3:16,24-Nov-14,"August 21 , 2009"
207,0,1543,41585,"Second Chance ( Live Acoustic from Kansas City ) Shinedown Rock , Music , Metal , Alternative , Hard Rock 5:06",If You Only Knew ( Live Acoustic From Kansas City ) ( C ) 2005 MCA Nashville,,Shinedown,Somewhere In the Stratosphere ( Live ),Somewhere In The Stratosphere,,Rock,$ 1.29,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,,,3:55,18-Apr-11,"April 18 , 2011"
208,0,1784,11758,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ] Nicky Jam $ 0.99 4:46","Cuando Te Veo Remix Feat . Nicky Jam ( Urban Version ) $ 1.29 3:51 April 17 , 2015",,ChocQuibTown feat . Nicky Jam,Nicky Jam Hits,Cuando Te Veo Remix Feat . Nicky Jam,"Latin Urban , Music , Latino","International , Latin Music",,,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,( C ) 2014 Acoda,,,9-Sep-14,
209,0,4733,31618,Lick It ( Norman Doray Remix ) Lick It ( Remixes ) - EP,"Scary Monsters And Nice Sprites ( Phonat Remix ) Skrillex More Monsters And Sprites EP Dance & Electronic , Dubstep $ 1.29 2011 Rory Bourke Music Co. ( BMI )",Kaskade & Skrillex,,,,"Dance , Music , Electronic",,$ 1.29,,"2012 Ultra Records , Inc.",,6:14,3:39,17-Apr-12,"June 7 , 2011"
210,0,3407,7387,We Dem Boyz Wiz Khalifa $ 1.99 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19",,Wiz Khalifa,Blacc Hollywood ( Deluxe Version ),,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",,,,,,,,19-Aug-14,"August 19 , 2014"
211,0,3270,49156,"Judas ( Royksopp 's 30 Pieces Remix ) Pop , Music , Dance 2011 Interscope Records 9:18 21-Nov-11","Alejandro ( The Sound of Arrows Remix ) Lady Gaga Pop ( C ) 2010 Interscope 3:57 August 3 , 2010",Lady Gaga,,Born This Way ( The Remix ),The Remix,,,Album Only,$ 1.29,,,,,,
212,0,1275,28013,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta Dance , Music",Dangerous ( feat . Sam Martin ) David Guetta Listen ( Deluxe ) Dance & Electronic 3:23,,,One Love ( Deluxe Version ),,,,$ 1.29,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2015 If Moving Your Mine,2:51,,21-Aug-09,"November 24 , 2014"
213,0,5062,34901,Do Something Love ( feat . Juliet ) David Guetta Pop Life ( Extended Version ) [ Bonus Version ] 4:10 18-Sep-07,When Love Takes Over ( feat . Kelly Rowland ) David Guetta 3:11,,,,One Love ( Deluxe Version ),"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",Dance & Electronic,$ 1.29,$ 1.29,‰ ãÑ 2007 Gum Records,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,,,,"August 21 , 2009"
214,1,3864,8306,"One Mississippi ( Live from CMT `` Listen Up '' ) Bring You Back Country , Music , Honky Tonk , Traditional Country , Contemporary Country 6-Aug-13","One Mississippi Bring You Back Country August 6 , 2013",Brett Eldredge,Brett Eldredge,,,,,$ 1.29,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2011 Toraay Records,4:10,3:45,,
215,0,5215,44681,"The Motto ( feat . Lil Wayne ) [ Bonus Track ] Drake Hip-Hop/Rap , Music ‰ ãÑ 2011 Cash Money Records Inc.","Fancy ( Edited ) [ feat . T.I. , Swizz Beatz ] Rap & Hip-Hop ( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown 5:19 June 16 , 2010",,Drake,Take Care ( Deluxe Version ),Thank Me Later ( Edited Version ),,,$ 1.29,$ 1.29,,,3:01,,15-Nov-11,
216,0,4053,31610,"Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ] Dance , Music 2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 2:31","Scary Monsters And Nice Sprites ( Dirtyphonics Remix ) More Monsters And Sprites EP Dance & Electronic , Dubstep",Skrillex & Diplo,Skrillex,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,,,,$ 1.29,$ 1.29,,2011 Rory Bourke Music Co. ( BMI ),,4:51,16-Jun-15,"June 7 , 2011"
217,1,2901,21458,"Rashi ( Outro ) Mark Ronson Here Comes the Fuzz Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic 2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States . 2:01",Rashi ( Outro ) Dance & Electronic 2:01,,Mark Ronson,,Here Comes The Fuzz [ Explicit ],,,$ 0.99,$ 0.99,,( c ) 2015 Karaoke Freaks,,,29-Aug-03,"August 29 , 2003"
218,0,341,27491,Original Don ( feat . The Partysquad ) [ The Partysquad & Punish Smash Em Remix ] $ 1.29 2011 Downtown Records Unders exclusive license to Interscope Records in the U.S.A. 3:38,Lean On ( Fono Remix ) [ feat . MÌ ÷ & DJ Snake ] Major Lazer $ 1.29 5:09,Major Lazer,,Original Don ( feat . The Partysquad ) [ Remixes ] - EP,Lean On ( Remixes ),"Electronic , Music , Dance",Dance & Electronic,,,,2015 Mad Decent,,,1-Nov-11,"July 10 , 2015"
219,0,1345,42034,Clarity ( feat . Foxes ) [ Brillz Remix ] Zedd 2013 Interscope Records 12-Feb-13,Spectrum ( Arty Remix ) [ feat . Matthew Koma ] Spectrum EP Dance & Electronic 6:05,,Zedd,Clarity ( Remixes ) - EP,,"Dance , Music , Electronic , House",,$ 1.29,$ 1.29,,( C ) 2012 Interscope Records,5:57,,,"July 31 , 2012"
220,0,2744,17201,Whateva ( feat . Monty ) Fetty Wap Fetty Wap ( Deluxe ) Album Only 2015 300 Entertainment/RGF Productions 5:11,"679 ( feat . Monty ) [ Explicit ] $ 1.29 ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves September 25 , 2015",,Fetty Wap,,Fetty Wap [ Explicit ],"Hip-Hop/Rap , Music , Rap",Rap & Hip-Hop,,,,,,3:07,,
221,0,3452,34321,Remember You ( feat . The Weeknd ) Wiz Khalifa $ 1.99 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 5:20 4-Dec-12,Medicated ( feat . Chevy Woods & Juicy J ) [ Explicit ] $ 1.29 5:31,,Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),O.N.I.F.C. [ Explicit ],"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",Rap & Hip-Hop,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,,"December 4 , 2012"
222,1,582,378,Sunburn ( Bonus Track ) 4:35,"Sunburn ( Deluxe Edition ) Pop $ 1.29 Doll records 4:35 September 9 , 2011",Ed Sheeran,Ed Sheeran,#NAME ?,#NAME ?,"Singer/Songwriter , Music",,$ 1.29,,2011 Warner Music UK Limited,,,,9-Sep-11,
223,0,2809,44223,"Otherside Remix ( Live ) Otherside Remix ( Live ) - Single Hip-Hop/Rap , Music 2011 Macklemore , LLC 31-Aug-11","Gim me Something Good ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ] Ten Songs From Live At Carnegie Hall [ Explicit ] Rock 6:36 June 9 , 2015",Macklemore & Ryan Lewis,Ryan Adams,,,,,$ 0.99,$ 1.29,,( C ) 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,6:10,,,
224,0,1279,34874,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 21-Aug-09,"On The Dancefloor ( Feat . Will.I.Am & Apl De Ap ) Dance & Electronic $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 3:46 August 21 , 2009",David Guetta,David Guetta,,One Love ( Deluxe Version ),"Dance , Music",,,,,,2:51,,,
225,1,5702,37654,Available ( feat . Akon ) ‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:24,"Available [ Feat . Akon ] Flo Rida R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ] Rap & Hip-Hop $ 1.29 4:24 March 30 , 2009",Flo Rida,,R.O.O.T.S. ( Deluxe Version ),,"Hip-Hop/Rap , Music",,$ 1.29,,,"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",,,30-Mar-09,
226,0,2962,22498,Pray to God ( feat . HAIM ) [ Calvin Harris vs Mike Pickering Hacienda Remix ] Calvin Harris Pray to God ( Remixes ) [ feat . HAIM ] - Single 3:43,"How Deep Is Your Love ( Calvin Harris & R3hab Remix ) How Deep Is Your Love ( Remixes ) Dance & Electronic $ 1.29 ( C ) 2015 Island Records , a division of Universal Music Operations Limited 4:16 August 7 , 2015",,Calvin Harris & Disciples,,,"Dance , Music",,$ 1.29,,2015 Sony Music Entertainment UK Limited,,,,26-May-15,
227,0,1299,34007,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France 26-Aug-11","I Can Only Imagine ( Feat . Chris Brown & Lil Wayne ) David Guetta Nothing But The Beat Dance & Electronic 3:29 August 26 , 2011",David Guetta,,Nothing But the Beat,,"Dance , Music , Rock , House , Electronic",,,$ 1.29,,2009 Andy Henningsen,3:34,,,
228,0,6345,18442,Get Free ( feat . Amber of Dirty Projectors ) [ What So Not Remix ] $ 1.29 ‰ ãÑ 2013 Secretly Canadian / Mad Decent 18-Jun-13,"Jet Blue Jet ( feat . Leftside , GTA , Razz & Biggy ) Free the Universe Dance & Electronic $ 1.29 2013 Secretly Canadian / Mad Decent 3:19",Major Lazer,Major Lazer,Free the Universe ( Extended Version ),,"Electronic , Music , Rock , Reggae , Modern Dancehall , Dance",,,,,,4:58,,,"April 16 , 2013"
229,0,4736,30405,Lick It ( Norman Doray Remix ) Lick It ( Remixes ) - EP $ 1.29 6:14 17-Apr-12,Make It Bun Dem ( Flinch Remix ) Skrillex & Damian Jr Gong '' Marley '' Make It Bun Dem After Hours EP 2015 RGK,Kaskade & Skrillex,,,,"Dance , Music , Electronic",Dance & Electronic,,$ 1.29,"2012 Ultra Records , Inc.",,,3:55,,"August 28 , 2012"
230,0,2862,22966,"Stop Me ( Kissy Sell Out Remix ) Daniel Merriweather & Mark Ronson Stop Me ( Remixes ) - EP Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B 2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED 5:58 14-Aug-07","I Ca n't Lose ( LindstrÌüm Remix ) Mark Ronson feat . Keyone Starr Pop $ 1.29 7:42 July 3 , 2015",,,,I Ca n't Lose ( Remixes ) - EP,,,$ 0.99,,,2015 Real Sounds,,,,
231,1,2222,815,Clean Ryan Adams 1989 $ 1.29 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records 4:23 21-Sep-15,Clean Ryan Adams 4:23,,,,1989,"Rock , Music",Rock,,$ 1.29,,( C ) 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,,,,"September 21 , 2015"
232,0,1347,42021,"Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ] Dance , Music $ 1.29 2015 Interscope Records",Spectrum ( Extended Mix ) [ feat . Matthew Koma ] Zedd Spectrum EP ( C ) 2012 Interscope Records,Zedd,,Beautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP,,,Dance & Electronic,,$ 1.29,,,4:15,6:01,10-Jul-15,"July 31 , 2012"
233,0,5146,44694,"Crew Love ( feat . The Weeknd ) Hip-Hop/Rap , Music $ 1.29 ‰ ãÑ 2011 Cash Money Records Inc.",Up All Night ( Explicit ) [ feat . Nicki Minaj ] Drake Thank Me Later ( Explicit Version ) [ Explicit ],Drake,,Take Care ( Deluxe Version ),,,Rap & Hip-Hop,,$ 1.29,,( C ) 2010 Young Money Entertainment/Cash Money Records,3:28,3:54,15-Nov-11,"June 15 , 2010"
234,0,1164,9943,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14","Take Your ( Album Version ( Edited ) ) [ feat . Bun B ] [ Clean ] David Banner ( C ) 2014 Island Records , a division of UMG Recordings , Inc. 4:42",,,,Certified ( Edited Version ),"Dance , Music , Rock , House , Electronic , French Pop",Rap & Hip-Hop,,$ 0.69,,,3:20,,,"September 20 , 2005"
235,0,2862,42525,"Stop Me ( Kissy Sell Out Remix ) Daniel Merriweather & Mark Ronson Stop Me ( Remixes ) - EP Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B 2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED 5:58 14-Aug-07","Stop Me Stop Me ( C ) 2014 Lichtdicht Records Under exclusive license in the US to Republic Records , Inc. , A Divison Of UMG Recordings 3:53 March 16 , 2007",,Mark Ronson feat . Daniel Merriweather,,,,Pop,$ 0.99,$ 0.99,,,,,,
236,0,5207,22901,"Popular ( feat . Lil ' Twist ) Lil Wayne & Lil ' Twist Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South $ 1.29",No Worries ( Album Version ( Explicit ) ) [ feat . Detail ] [ Explicit ] Rap & Hip-Hop $ 1.29 2005 Secretly Canadian 3:42,,Lil Wayne,I Am Not a Human Being,I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ],,,,,‰ ãÑ 2010 Cash Money Records Inc.,,4:40,,15-Nov-10,"March 26 , 2013"
